Date,City,Shelter Type,Shelter Name,Organization,Shelter,Funded,Capacity,Overnight,Year,Month
07/06/2014 12:00:00 AM,Edmonton,Youth Emergency,Hope Mission - Youth,Hope Mission,Youth,40,60,36,2014,7
09/03/2013 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2013,9
06/29/2017 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,59,2017,6
11/18/2013 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,75,2013,11
05/02/2018 12:00:00 AM,Edmonton,Youth Emergency,Hope Mission - Youth,Hope Mission,Youth,40,60,18,2018,5
09/08/2015 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2015,9
12/07/2015 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,57,2015,12
09/24/2013 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,48,2013,9
08/19/2014 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2014,8
07/10/2018 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,81,2018,7
06/09/2014 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,62,2014,6
11/10/2016 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,68,2016,11
05/20/2015 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2015,5
10/19/2015 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2015,10
10/10/2014 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,62,2014,10
05/01/2018 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2018,5
06/12/2016 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,101,2016,6
08/26/2014 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,143,2014,8
10/09/2016 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,114,2016,10
12/12/2014 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Herb Jamieson Winter Emergency,Hope Mission,Herb Jamieson Winter Emergency,60,,48,2014,12
03/01/2018 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,60,2018,3
02/04/2015 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2015,2
06/04/2014 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,75,65,2014,6
06/18/2017 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,61,2017,6
07/29/2013 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,200,2013,7
06/15/2014 12:00:00 AM,Edmonton,Youth Emergency,Hope Mission - Youth,Hope Mission,Youth,40,60,40,2014,6
08/09/2014 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,138,2014,8
11/12/2014 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,71,2014,11
12/13/2017 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,61,2017,12
01/17/2018 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,60,2018,1
04/29/2013 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2013,4
11/21/2016 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,49,49,48,2016,11
09/30/2013 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2013,9
12/16/2015 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,75,2015,12
01/10/2017 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Herb Jamieson Winter Emergency,Hope Mission,Herb Jamieson Winter Emergency,50,,42,2017,1
02/08/2018 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,142,2018,2
12/27/2013 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2013,12
04/14/2015 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,146,2015,4
05/07/2018 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,143,2018,5
12/31/2013 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2013,12
06/27/2014 12:00:00 AM,Edmonton,Youth Emergency,Hope Mission - Youth,Hope Mission,Youth,40,60,27,2014,6
09/12/2013 12:00:00 AM,Edmonton,Short Term Supportive,Elizabeth House - Short Term Supportive,Elizabeth House,,20,24,17,2013,9
11/03/2017 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2017,11
05/10/2013 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,75,62,2013,5
03/05/2014 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,82,2014,3
07/12/2016 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,157,2016,7
03/06/2016 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,72,2016,3
01/14/2014 12:00:00 AM,Edmonton,Short Term Supportive,Edwardson Place - Short Term Supportive,Edwardson Place,,20,24,18,2014,1
04/21/2013 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,58,2013,4
11/22/2013 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,146,2013,11
01/06/2016 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,135,2016,1
08/12/2018 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2018,8
02/25/2015 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,72,2015,2
10/11/2018 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,163,2018,10
11/25/2013 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2013,11
06/24/2014 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,142,2014,6
04/17/2016 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Herb Jamieson Winter Emergency,Hope Mission,Herb Jamieson Winter Emergency,120,,60,2016,4
05/18/2013 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,34,2013,5
05/05/2013 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2013,5
12/07/2013 12:00:00 AM,Edmonton,Youth Emergency,Hope Mission - Youth,Hope Mission,Youth,40,60,29,2013,12
07/07/2014 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,219,2014,7
05/02/2017 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2017,5
08/28/2013 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,29,2013,8
10/01/2018 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,75,2018,10
03/04/2017 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,108,2017,3
10/11/2017 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,57,2017,10
10/04/2015 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,71,2015,10
03/12/2015 12:00:00 AM,Edmonton,Youth Emergency,Hope Mission - Youth,Hope Mission,Youth,40,60,42,2015,3
10/17/2018 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,70,2018,10
07/14/2018 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,57,2018,7
04/25/2014 12:00:00 AM,Edmonton,Short Term Supportive,Elizabeth House - Short Term Supportive,Elizabeth House,,20,24,19,2014,4
05/20/2013 12:00:00 AM,Edmonton,Short Term Supportive,Edwardson Place - Short Term Supportive,Edwardson Place,,20,24,17,2013,5
09/11/2014 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2014,9
05/18/2014 12:00:00 AM,Edmonton,Short Term Supportive,Edwardson Place - Short Term Supportive,Edwardson Place,,20,24,21,2014,5
11/26/2018 12:00:00 AM,Edmonton,Youth Emergency,Hope Mission - Youth,Hope Mission,Youth,40,60,16,2018,11
09/05/2013 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,65,2013,9
09/16/2018 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,65,2018,9
08/22/2018 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,66,2018,8
08/04/2014 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,163,2014,8
12/05/2017 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,61,2017,12
09/14/2016 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,49,49,47,2016,9
04/02/2016 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,126,2016,4
09/12/2016 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,164,2016,9
10/19/2017 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,72,2017,10
06/13/2015 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,62,2015,6
03/24/2017 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,127,2017,3
03/28/2014 12:00:00 AM,Edmonton,Short Term Supportive,Edwardson Place - Short Term Supportive,Edwardson Place,,20,24,17,2014,3
08/14/2016 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,41,2016,8
06/17/2013 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,64,2013,6
04/11/2013 12:00:00 AM,Edmonton,Short Term Supportive,Edwardson Place - Short Term Supportive,Edwardson Place,,20,24,17,2013,4
12/26/2013 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,115,2013,12
06/28/2013 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,67,2013,6
02/08/2015 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,19,2015,2
07/08/2016 12:00:00 AM,Edmonton,Youth Emergency,Hope Mission - Youth,Hope Mission,Youth,40,60,29,2016,7
10/04/2017 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,142,2017,10
12/12/2018 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,65,2018,12
01/09/2018 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2018,1
11/08/2017 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Herb Jamieson Winter Emergency,Hope Mission,Herb Jamieson Winter Emergency,50,,0,2017,11
09/23/2016 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2016,9
12/27/2018 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,66,2018,12
06/29/2015 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,64,2015,6
03/07/2018 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,134,2018,3
11/07/2013 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,154,2013,11
08/31/2017 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,47,2017,8
11/20/2013 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,146,2013,11
04/15/2016 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Herb Jamieson Winter Emergency,Hope Mission,Herb Jamieson Winter Emergency,120,,60,2016,4
12/28/2014 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,66,2014,12
04/27/2017 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2017,4
08/10/2014 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,70,2014,8
05/27/2017 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,60,2017,5
07/30/2014 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,142,2014,7
04/30/2017 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,80,2017,4
06/24/2018 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,138,2018,6
01/02/2016 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2016,1
03/23/2014 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,160,2014,3
05/22/2018 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,62,2018,5
12/23/2016 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2016,12
11/23/2015 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2015,11
05/01/2015 12:00:00 AM,Edmonton,Youth Emergency,Hope Mission - Youth,Hope Mission,Youth,40,60,24,2015,5
07/26/2015 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2015,7
05/29/2016 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,76,2016,5
04/26/2015 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,64,2015,4
07/13/2017 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2017,7
08/05/2014 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,73,2014,8
10/19/2018 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,150,2018,10
08/15/2013 12:00:00 AM,Edmonton,Short Term Supportive,Edwardson Place - Short Term Supportive,Edwardson Place,,20,24,14,2013,8
12/04/2018 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,128,2018,12
06/28/2016 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,126,2016,6
02/18/2015 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,64,2015,2
11/06/2016 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2016,11
07/29/2014 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2014,7
09/12/2013 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,69,2013,9
01/21/2016 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,168,2016,1
05/18/2013 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,184,2013,5
09/05/2017 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,58,2017,9
04/03/2013 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,57,2013,4
07/16/2013 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2013,7
11/03/2017 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Herb Jamieson Winter Emergency,Hope Mission,Herb Jamieson Winter Emergency,50,,0,2017,11
06/19/2018 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2018,6
06/02/2013 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2013,6
07/26/2013 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,75,65,2013,7
07/27/2014 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,139,2014,7
05/07/2017 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,106,2017,5
10/05/2014 12:00:00 AM,Edmonton,Short Term Supportive,Sparling Lodge - Short Term Supportive,Sparling Lodge,,20,20,20,2014,10
01/10/2018 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,54,2018,1
06/03/2017 12:00:00 AM,Edmonton,Women Emergency,WEAC,WEAC,,66,66,60,2017,6
01/23/2014 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,344,2014,1
02/02/2015 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,70,2015,2
04/16/2018 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,127,2018,4
01/05/2018 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Herb Jamieson Winter Emergency,Hope Mission,Herb Jamieson Winter Emergency,50,,22,2018,1
06/11/2016 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,157,2016,6
06/04/2016 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,109,2016,6
09/23/2017 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,57,2017,9
07/22/2016 12:00:00 AM,Edmonton,Short Term Supportive,Urban Manor - Short Term Supportive,Urban Manor,,75,75,66,2016,7
03/13/2017 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,105,2017,3
06/08/2018 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,52,2018,6
11/04/2017 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,64,2017,11
12/19/2016 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,122,2016,12
02/10/2018 12:00:00 AM,Edmonton,Intox,Hope Mission - Intox Centre,Hope Mission,Intox Centre,70,70,64,2018,2
05/01/2017 12:00:00 AM,Edmonton,Winter Emergency,Hope Mission - Mat Emergency Shelter Program,Hope Mission,Mat Emergency Shelter Program,130,200,151,2017,5
08/24/2018 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2018,8
05/02/2017 12:00:00 AM,Edmonton,Short Term Supportive,Salvation Army Addictions and Residential Centre - Short Term Supportive,Salvation Army Addictions and Residential Centre,,142,148,107,2017,5
10/27/2014 12:00:00 AM,Edmonton,Short Term Supportive,McCauley Lodge - Short Term Supportive,McCauley Lodge,,58,58,58,2014,10
06/07/2015 12:00:00 AM,Edmonton,Women Emergency,Hope Mission - Women WEmS,Hope Mission,Women WEmS,50,70,41,2015,6
11/06/2018 12:00:00 AM,Edmonton,Adult Emergency,Hope Mission - Herb Jamieson Centre,Hope Mission,Herb Jamieson Centre,235,250,183,2018,11
